start,accurate,not accurate,epsilon,percentage
3680000001,3680006000.9951086,6645299.091237354,3673360701.903871,99.81942151481708
3690000001,3690006000.995122,6654321.90474732,3683351679.0903745,99.81966636631613
3700000001,3700006000.9951353,6663332.500483523,3693342668.494652,99.81991022450526
3710000001,3710006000.995148,6672330.927944147,3703333670.067204,99.82015309608248
3720000001,3720006000.995161,6681317.236294053,3713324683.758867,99.82039498768262
3730000001,3730006000.9951744,6690291.474367915,3723315709.5208063,99.82063590587835
3740000001,3740006000.9951873,6699253.690673312,3733306747.304514,99.8208758571807
3750000001,3750006000.9952,6708203.933393796,3743297797.061806,99.82111484803988
3760000001,3760006000.995213,6717142.250391903,3753288858.744821,99.82135288484608
3770000001,3770006000.9952254,6726068.689212146,3763279932.306013,99.8215899739301
3780000001,3780006000.9952383,6734983.2970839655,3773271017.6981544,99.82182612156407
3790000001,3790006000.9952507,6743886.12092464,3783262114.874326,99.82206133396218
3800000001,3800006000.995263,6752777.207342176,3793253223.787921,99.8222956172813
3810000001,3810006000.9952755,6761656.602638143,3803244344.3926373,99.82252897762177
3820000001,3820006000.995288,6770524.352810497,3813235476.6424775,99.82276142102798
3830000001,3830006000.9953003,6779380.503556354,3823226620.491744,99.82299295348899
3840000001,3840006000.9953127,6788225.10027474,3833217775.895038,99.82322358093933
3850000001,3850006000.9953246,6797058.188069306,3843208942.8072553,99.82345330925946
3860000001,3860006000.9953365,6805879.811751013,3853200121.1835856,99.82368214427656
3870000001,3870006000.995349,6814690.015840779,3863191310.979508,99.82391009176503
3880000001,3880006000.995361,6823488.844572108,3873182512.150789,99.82413715744714
3890000001,3890006000.995373,6832276.341893674,3883173724.653479,99.82436334699368
3900000001,3900006000.9953847,6841052.551471886,3893164948.443913,99.82458866602447
3910000001,3910006000.995396,6849817.516693419,3903156183.4787025,99.82481312010903
3920000001,3920006000.995408,6858571.280667717,3913147429.7147403,99.82503671476711
3930000001,3930006000.9954195,6867313.886229462,3923138687.10919,99.82525945546928
3940000001,3940006000.9954314,6876045.375941029,3933129955.6194906,99.82548134763745
3950000001,3950006000.9954433,6884765.792094892,3943121235.2033486,99.82570239664548
3960000001,3960006000.9954543,6893475.176716023,3953112525.8187385,99.8259226078197
3970000001,3970006000.995466,6902173.571564251,3963103827.423902,99.82614198643948
3980000001,3980006000.9954777,6910861.018136597,3973095139.977341,99.82636053773768
3990000001,3990006000.9954886,6919537.557669587,3983086463.437819,99.82657826690127
4000000001,4000006000.9955,6928203.231141535,3993077797.7643585,99.82679517907181
4010000001,4010006000.995511,6936858.079274795,4003069142.9162364,99.8270112793459
4020000001,4020006000.9955225,6945502.142538004,4013060498.8529844,99.8272265727758
4030000001,4030006000.9955335,6954135.46114828,4023051865.534385,99.82744106436986
4040000001,4040006000.9955444,6962758.075073412,4033043242.920471,99.827654759093
4050000001,4050006000.9955554,6971370.024034013,4043034630.9715214,99.82786766186716
4060000001,4060006000.995567,6979971.347505662,4053026029.6480613,99.82807977757192
4070000001,4070006000.9955773,6988562.084721005,4063017438.9108562,99.82829111104476
4080000001,4080006000.9955883,6997142.2746718535,4073008858.7209163,99.82850166708175
4090000001,4090006000.995599,7005711.956111242,4083000289.0394874,99.82871145043782
4100000001,4100006000.9956098,7014271.167555472,4092991729.8280544,99.82892046582732
4110000001,4110006000.9956207,7022819.947286133,4102983181.0483346,99.82912871792438
4120000001,4120006000.995631,7031358.333352098,4112974642.662279,99.82933621136347
4130000001,4130006000.9956417,7039886.363571503,4122966114.63207,99.82954295073966
4140000001,4140006000.995652,7048404.075533695,4132957596.9201183,99.82974894060929
4150000001,4150006000.9956627,7056911.506601171,4142949089.4890614,99.82995418549014
4160000001,4160006000.995673,7065408.693911485,4152940592.3017616,99.83015868986197
4170000001,4170006000.995683,7073895.674379147,4162932105.321304,99.83036245816696
4180000001,4180006000.9956937,7082372.4846974835,4172923628.5109963,99.83056549481006
4190000001,4190006000.995704,7090839.1613404965,4182915161.8343635,99.83076780415934
4200000001,4200006000.995714,7099295.740564694,4192906705.2551494,99.83096939054654
4210000001,4210006000.9957247,7107742.258410894,4202898258.7373137,99.83117025826733
4220000001,4220006000.9957347,7116178.750706027,4212889822.2450285,99.83137041158172
4230000001,4230006000.9957447,7124605.2530649025,4222881395.7426796,99.83156985471445
4240000001,4240006000.9957547,7133021.800891961,4232872979.194863,99.83176859185538
4250000001,4250006000.9957647,7141428.429383018,4242864572.566382,99.83196662715983
4260000001,4260006000.9957747,7149825.1735269725,4252856175.822248,99.83216396474897
4270000001,4270006000.9957848,7158212.06810751,4262847788.927677,99.83236060871019
4280000001,4280006000.9957943,7166589.147704786,4272839411.8480897,99.83255656309741
4290000001,4290006000.9958043,7174956.4466970805,4282831044.549107,99.83275183193143
4300000001,4300006000.995813,7183313.999262458,4292822686.996551,99.83294641920037
4310000001,4310006000.995824,7191661.839380381,4302814339.156444,99.8331403288599
4320000001,4320006000.995833,7200000.0008333335,4312806000.995,99.83333356483361
4330000001,4330006000.995843,7208328.51720841,4322797672.478635,99.83352613101344
4340000001,4340006000.995852,7216647.421898897,4332789353.573954,99.83371803125979
4350000001,4350006000.995862,7224956.748105832,4342781044.247756,99.83390926940211
4360000001,4360006000.995872,7233256.528839552,4352772744.467032,99.83409984923904
4370000001,4370006000.995881,7241546.796921222,4362764454.19896,99.83428977453875
4380000001,4380006000.995891,7249827.584984349,4372756173.410906,99.83447904903929
4390000001,4390006000.9959,7258098.925476285,4382747902.070424,99.83466767644897
4400000001,4400006000.995909,7266360.850659703,4392739640.145249,99.8348556604465
4410000001,4410006000.995918,7274613.39261407,4402731387.603304,99.83504300468137
4420000001,4420006000.995928,7282856.583237102,4412723144.412691,99.83522971277424
4430000001,4430006000.995936,7291090.454246196,4422714910.54169,99.83541578831705
4440000001,4440006000.995946,7299315.037179858,4432706685.958766,99.8356012348735
4450000001,4450006000.9959545,7307530.363399114,4442698470.632555,99.83578605597916
4460000001,4460006000.995964,7315736.464088903,4452690264.531876,99.83597025514193
4470000001,4470006000.995973,7323933.370259454,4462682067.625713,99.83615383584211
4480000001,4480006000.995982,7332121.112747661,4472673879.883235,99.83633680153292
4490000001,4490006000.995991,7340299.722218432,4482665701.273772,99.83651915564054
4500000001,4500006000.996,7348469.229166031,4492657531.766834,99.83670090156458
4510000001,4510006000.996009,7356629.663915399,4502649371.332093,99.83688204267818
4520000001,4520006000.996017,7364781.056623476,4512641219.939394,99.83706258232841
4530000001,4530006000.996026,7372923.437280493,4522633077.558745,99.8372425238364
4540000001,4540006000.996036,7381056.835711266,4532624944.160324,99.8374218704977
4550000001,4550006000.996044,7389181.281576464,4542616819.714468,99.8376006255825
4560000001,4560006000.996053,7397296.804373879,4552608704.191679,99.83777879233584
4570000001,4570006000.996061,7405403.433439666,4562600597.562622,99.83795637397796
4580000001,4580006000.99607,7413501.197949589,4572592499.7981205,99.83813337370438
4590000001,4590006000.9960785,7421590.126920241,4582584410.869158,99.83830979468632
4600000001,4600006000.996087,7429670.249210257,4592576330.746877,99.83848564007087
4610000001,4610006000.996096,7437741.593521518,4602568259.402575,99.83866091298115
4620000001,4620006000.996104,7445804.188400337,4612560196.807704,99.83883561651663
4630000001,4630006000.996112,7453858.062238642,4622552142.933873,99.83900975375334
4640000001,4640006000.99612,7461903.243275137,4632544097.752846,99.83918332774412
4650000001,4650006000.996129,7469939.759596459,4642536061.236532,99.83935634151877
4660000001,4660006000.996138,7477967.639138324,4652528033.356999,99.83952879808439
4670000001,4670006000.996145,7485986.909686658,4662520014.086458,99.83970070042544
4680000001,4680006000.996154,7493997.598878719,4672512003.397275,99.83987205150413
4690000001,4690006000.996162,7501999.734204208,4682504001.261958,99.84004285426052
4700000001,4700006000.99617,7509993.343006371,4692496007.653164,99.84021311161274
4710000001,4710006000.996179,7517978.452483088,4702488022.543695,99.84038282645726
4720000001,4720006000.996186,7525955.089687953,4712480045.906498,99.84055200166907
4730000001,4730006000.996195,7533923.281531343,4722472077.7146635,99.84072064010185
4740000001,4740006000.996202,7541883.054781478,4732464117.941421,99.84088874458816
4750000001,4750006000.996211,7549834.436065469,4742456166.560145,99.84105631793976
4760000001,4760006000.996219,7557777.451870358,4752448223.544349,99.84122336294769
4770000001,4770006000.996226,7565712.128544146,4762440288.867682,99.84138988238246
4780000001,4780006000.996234,7573638.492296817,4772432362.503937,99.84155587899433
4790000001,4790006000.996243,7581556.569201341,4782424444.427041,99.84172135551344
4800000001,4800006000.99625,7589466.38519468,4792416534.611055,99.84188631465003
4810000001,4810006000.996258,7597367.966078779,4802408633.030179,99.84205075909458
4820000001,4820006000.996265,7605261.337521545,4812400739.658744,99.84221469151802
4830000001,4830006000.996273,7613146.5250578225,4822392854.471215,99.84237811457196
4840000001,4840006000.996281,7621023.5540903555,4832384977.44219,99.84254103088877
4850000001,4850006000.996288,7628892.449890744,4842377108.546397,99.84270344308185
4860000001,4860006000.996296,7636753.237600387,4852369247.758696,99.84286535374576
4870000001,4870006000.9963045,7644605.942231424,4862361395.054073,99.8430267654564
4880000001,4880006000.996311,7652450.588667659,4872353550.407643,99.84318768077118
4890000001,4890006000.996319,7660287.201665483,4882345713.794653,99.84334810222921
4900000001,4900006000.996326,7668115.805854786,4892337885.190472,99.84350803235148
4910000001,4910006000.996334,7675936.425739859,4902330064.570594,99.84366747364092
4920000001,4920006000.996342,7683749.0857002875,4912322251.910642,99.84382642858273
4930000001,4930006000.996348,7691553.80999184,4922314447.186357,99.84398489964438
4940000001,4940006000.996356,7699350.62274735,4932306650.373609,99.84414288927596
4950000001,4950006000.996364,7707139.547977576,4942298861.448386,99.8443003999101
4960000001,4960006000.996371,7714920.609572078,4952291080.386799,99.84445743396233
4970000001,4970006000.996378,7722693.83130006,4962283307.165078,99.84461399383116
4980000001,4980006000.996386,7730459.236811226,4972275541.759574,99.84477008189819
4990000001,4990006000.996392,7738216.849636613,4982267784.146755,99.84492570052838
5000000001,5000006000.9964,7745966.69318943,4992260034.30321,99.84508085207005
5010000001,5010006000.9964075,7753708.790765874,5002252292.205642,99.84523553885516
5020000001,5020006000.996414,7761443.165545954,5012244557.830868,99.84538976319936
5030000001,5030006000.996422,7769169.840594296,5022236831.1558275,99.84554352740224
5040000001,5040006000.9964285,7776888.838860949,5032229112.157568,99.84569683374737
5050000001,5050006000.996435,7784600.183182178,5042221400.813253,99.84584968450244
5060000001,5060006000.996443,7792303.896281254,5052213697.100162,99.84600208191952
5070000001,5070006000.996449,7800000.000769231,5062206000.99568,99.84615402823515
5080000001,5080006000.996457,7807688.519145727,5072198312.477311,99.84630552567036
5090000001,5090006000.996464,7815369.473799687,5082190631.522664,99.84645657643095
5100000001,5100006000.99647,7823042.887010143,5092182958.10946,99.84660718270759
5110000001,5110006000.996477,7830708.780946971,5102175292.21553,99.84675734667591
5120000001,5120006000.996485,7838367.1776716355,5112167633.818813,99.84690707049668
5130000001,5130006000.996491,7846018.099137931,5122159982.897353,99.84705635631587
5140000001,5140006000.996498,7853661.567192719,5132152339.429305,99.84720520626492
5150000001,5150006000.996505,7861297.603576651,5142144703.392928,99.84735362246072
5160000001,5160006000.996511,7868926.229924894,5152137074.766586,99.84750160700577
5170000001,5170006000.996518,7876547.467767842,5162129453.52875,99.8476491619884
5180000001,5180006000.996525,7884161.3385318285,5172121839.657993,99.84779628948279
5190000001,5190006000.9965315,7891767.863539829,5182114233.132992,99.84794299154906
5200000001,5200006000.996538,7899367.064012154,5192106633.932526,99.84808927023356
5210000001,5210006000.996545,7906958.961067144,5202099042.035478,99.84823512756887
5220000001,5220006000.9965515,7914543.57572185,5212091457.42083,99.84838056557386
5230000001,5230006000.996558,7922120.928892717,5222083880.067665,99.84852558625394
5240000001,5240006000.996565,7929691.041396254,5232076309.955169,99.84867019160116
5250000001,5250006000.996572,7937253.933949701,5242068747.062622,99.84881438359417
5260000001,5260006000.996578,7944809.627171692,5252061191.369407,99.84895816419855
5270000001,5270006000.996584,7952358.14158291,5262053642.855001,99.84910153536678
5280000001,5280006000.996591,7959899.497606738,5272046101.498984,99.84924449903836
5290000001,5290006000.996597,7967433.715569901,5282038567.281028,99.84938705714004
5300000001,5300006000.996604,7974960.815703109,5292031040.180901,99.84952921158573
5310000001,5310006000.99661,7982480.818141689,5302023520.178468,99.84967096427681
5320000001,5320006000.996616,7989993.742926211,5312016007.25369,99.84981231710209
5330000001,5330006000.996623,7997499.610003117,5322008501.38662,99.849953271938
5340000001,5340006000.99663,8004998.439225332,5332001002.5574045,99.85009383064866
5350000001,5350006000.996635,8012490.250352883,5341993510.746283,99.85023399508599
5360000001,5360006000.996641,8019975.063053501,5351986025.933588,99.85037376708978
5370000001,5370006000.996648,8027452.896903226,5361978548.099745,99.85051314848785
5380000001,5380006000.9966545,8034923.771387007,5371971077.225267,99.85065214109615
5390000001,5390006000.99666,8042387.705899287,5381963613.290761,99.8507907467188
5400000001,5400006000.996667,8049844.7197445985,5391956156.276922,99.8509289671482
5410000001,5410006000.996673,8057294.832138142,5401948706.164535,99.85106680416521
5420000001,5420006000.996679,8064738.0622063605,5411941262.934473,99.85120425953914
5430000001,5430006000.996685,8072174.428987521,5421933826.567698,99.85134133502788
5440000001,5440006000.996691,8079603.951432273,5431926397.0452585,99.85147803237805
5450000001,5450006000.996697,8087026.64840422,5441918974.348293,99.85161435332502
5460000001,5460006000.996703,8094442.538680474,5451911558.458023,99.85175029959304
5470000001,5470006000.996709,8101851.640952209,5461904149.355757,99.85188587289528
5480000001,5480006000.996716,8109253.973825213,5471896747.02289,99.85202107493403
5490000001,5490006000.996721,8116649.555820431,5481889351.440901,99.85215590740071
5500000001,5500006000.996727,8124038.405374509,5491881962.591352,99.85229037197591
5510000001,5510006000.996734,8131420.540840327,5501874580.4558935,99.85242447032962
5520000001,5520006000.996739,8138795.980487532,5511867205.016252,99.8525582041212
5530000001,5530006000.996745,8146164.742503064,5521859836.254242,99.85269157499947
5540000001,5540006000.996751,8153526.844991681,5531852474.151759,99.8528245846029
5550000001,5550006000.996757,8160882.30597648,5541845118.69078,99.85295723455955
5560000001,5560006000.996762,8168231.143399408,5551837769.853363,99.8530895264873
5570000001,5570006000.996768,8175573.375121772,5561830427.621646,99.85322146199378
5580000001,5580006000.996774,8182909.018924749,5571823091.977849,99.8533530426766
5590000001,5590006000.99678,8190238.092509887,5581815762.90427,99.85348427012333
5600000001,5600006000.996786,8197560.613499604,5591808440.383286,99.85361514591162
5610000001,5610006000.996792,8204876.599437678,5601801124.397354,99.85374567160926
5620000001,5620006000.996798,8212186.0677897455,5611793814.929008,99.8538758487743
5630000001,5630006000.996802,8219489.035943779,5621786511.960858,99.85400567895508
5640000001,5640006000.996808,8226785.521210578,5631779215.475597,99.8541351636903
5650000001,5650006000.996814,8234075.54082424,5641771925.45599,99.85426430450921
5660000001,5660006000.9968195,8241359.111942641,5651764641.884877,99.85439310293151
5670000001,5670006000.996825,8248636.2516479045,5661757364.745177,99.85452156046752
5680000001,5680006000.996831,8255906.97694687,5671750094.019884,99.85464967861833
5690000001,5690006000.996837,8263171.304771553,5681742829.692065,99.85477745887572
5700000001,5700006000.996842,8270429.251979609,5691735571.744863,99.85490490272232
5710000001,5710006000.996848,8277680.835354792,5701728320.161493,99.85503201163169
5720000001,5720006000.996853,8284926.071607399,5711721074.925245,99.85515878706835
5730000001,5730006000.996859,8292164.977374727,5721713836.019484,99.85528523048785
5740000001,5740006000.996864,8299397.569221515,5731706603.427643,99.85541134333693
5750000001,5750006000.996869,8306623.86364039,5741699377.133228,99.85553712705342
5760000001,5760006000.996875,8313843.877052299,5751692157.1198225,99.85566258306652
5770000001,5770006000.996881,8321057.62580695,5761684943.371074,99.85578771279667
5780000001,5780006000.996886,8328265.1261832435,5771677735.870703,99.85591251765574
5790000001,5790006000.996891,8335466.394389698,5781670534.602501,99.85603699904708
5800000001,5800006000.996897,8342661.446564879,5791663339.550332,99.85616115836551
5810000001,5810006000.9969015,8349850.298777817,5801656150.698124,99.85628499699752
5820000001,5820006000.996907,8357032.96702843,5811648968.029879,99.85640851632117
5830000001,5830006000.996913,8364209.467247936,5821641791.529665,99.85653171770633
5840000001,5840006000.996918,8371379.815299268,5831634621.181619,99.85665460251461
5850000001,5850006000.996923,8378544.026977479,5841627456.969946,99.85677717209948
5860000001,5860006000.996928,8385702.118010155,5851620298.878918,99.85689942780633
5870000001,5870006000.996934,8392854.10405781,5861613146.892876,99.85702137097249
5880000001,5880006000.996939,8400000.000714285,5871606000.996224,99.85714300292737
5890000001,5890006000.996943,8407139.82350716,5881598861.173436,99.85726432499247
5900000001,5900006000.996949,8414273.587898126,5891591727.409051,99.85738533848141
5910000001,5910006000.996954,8421401.30928339,5901584599.687671,99.85750604470009
5920000001,5920006000.99696,8428523.002994059,5911577477.993966,99.85762644494662
5930000001,5930006000.996964,8435638.684296524,5921570362.312668,99.85774654051144
5940000001,5940006000.99697,8442748.368392842,5931563252.628577,99.85786633267752
5950000001,5950006000.996975,8449852.070421115,5941556148.926554,99.85798582272008
5960000001,5960006000.99698,8456949.805455865,5951549051.191524,99.858105011907
5970000001,5970006000.9969845,8464041.588508412,5961541959.408476,99.85822390149868
5980000001,5980006000.99699,8471127.434527237,5971534873.562463,99.8583424927481
5990000001,5990006000.996995,8478207.358398354,5981527793.638597,99.85846078690092
6000000001,6000006000.997,8485281.374945678,5991520719.622054,99.85857878519562
6010000001,6010006000.9970045,8492349.498931376,6001513651.498074,99.85869648886337
6020000001,6020006000.99701,8499411.745056242,6011506589.251954,99.8588138991282
6030000001,6030006000.997015,8506468.127960041,6021499532.869055,99.85893101720706
6040000001,6040006000.99702,8513518.662221866,6031492482.334798,99.85904784430981
6050000001,6050006000.997025,8520563.362360496,6041485437.634664,99.85916438163935
6060000001,6060006000.997029,8527602.242834736,6051478398.754194,99.8592806303916
6070000001,6070006000.997035,8534635.318043765,6061471365.678991,99.85939659175557
6080000001,6080006000.997039,8541662.602327488,6071464338.3947115,99.85951226691344
6090000001,6090006000.997045,8548684.109966867,6081457316.887077,99.8596276570406
6100000001,6100006000.997049,8555699.855184263,6091450301.141865,99.8597427633057
6110000001,6110006000.997054,8562709.85214377,6101443291.14491,99.85985758687067
6120000001,6120006000.997059,8569714.11495156,6111436286.882108,99.8599721288908
6130000001,6130006000.997064,8576712.657656195,6121429288.339407,99.86008639051475
6140000001,6140006000.997068,8583705.494248973,6131422295.502819,99.86020037288472
6150000001,6150006000.997073,8590692.638664242,6141415308.358409,99.86031407713632
6160000001,6160006000.997078,8597674.104779733,6151408326.892298,99.86042750439871
6170000001,6170006000.997083,8604649.906416878,6161401351.090666,99.86054065579472
6180000001,6180006000.9970875,8611620.057341127,6171394380.939746,99.86065353244071
6190000001,6190006000.997092,8618584.571262266,6181387416.42583,99.86076613544681
6200000001,6200006000.997097,8625543.461834738,6191380457.535262,99.86087846591684
6210000001,6210006000.997101,8632496.742657943,6201373504.254443,99.86099052494842
6220000001,6220006000.997106,8639444.42727656,6211366556.569829,99.86110231363295
6230000001,6230006000.99711,8646386.529180847,6221359614.46793,99.86121383305576
6240000001,6240006000.997115,8653323.061806949,6231352677.935308,99.861325084296
6250000001,6250006000.99712,8660254.038537206,6241345746.958583,99.86143606842688
6260000001,6260006000.997125,8667179.472700447,6251338821.524425,99.86154678651555
6270000001,6270006000.997129,8674099.37757229,6261331901.619557,99.86165723962317
6280000001,6280006000.997134,8681013.766375445,6271324987.230759,99.86176742880505
6290000001,6290006000.997138,8687922.652280003,6281318078.344858,99.8618773551106
6300000001,6300006000.997143,8694826.048403729,6291311174.948739,99.86198701958335
6310000001,6310006000.997148,8701723.967812356,6301304277.029335,99.86209642326112
6320000001,6320006000.997151,8708616.423519868,6311297384.573631,99.86220556717595
6330000001,6330006000.997156,8715503.428488798,6321290497.568667,99.86231445235414
6340000001,6340006000.997161,8722384.995630495,6331283616.001531,99.86242307981635
6350000001,6350006000.997166,8729261.13780542,6341276739.859361,99.86253145057762
6360000001,6360006000.9971695,8736131.867823424,6351269869.129346,99.86263956564736
6370000001,6370006000.997174,8742997.198444022,6361263003.79873,99.8627474260295
6380000001,6380006000.997179,8749857.142376669,6371256143.854802,99.8628550327224
6390000001,6390006000.997184,8756711.712281043,6381249289.284903,99.86296238671896
6400000001,6400006000.997188,8763560.920767311,6391242440.07642,99.86306948900669
6410000001,6410006000.997191,8770404.780396398,6401235596.216795,99.86317634056768
6420000001,6420006000.997196,8777243.303680262,6411228757.693516,99.8632829423786
6430000001,6430006000.997201,8784076.503082154,6421221924.494119,99.86338929541093
6440000001,6440006000.997205,8790904.391016888,6431215096.606188,99.86349540063075
6450000001,6450006000.99721,8797726.979851102,6441208274.017359,99.86360125899898
6460000001,6460006000.997213,8804544.281903522,6451201456.71531,99.86370687147127
6470000001,6470006000.997218,8811356.309445215,6461194644.687773,99.86381223899812
6480000001,6480006000.997222,8818163.074699854,6471187837.922523,99.86391736252493
6490000001,6490006000.997227,8824964.589843974,6481181036.407383,99.86402224299195
6500000001,6500006000.9972315,8831760.867007213,6491174240.130224,99.86412688133439
6510000001,6510006000.997234,8838551.918272585,6501167449.078961,99.8642312784824
6520000001,6520006000.997239,8845337.755676717,6511160663.241563,99.86433543536121
6530000001,6530006000.997243,8852118.391210094,6521153882.606032,99.86443935289097
6540000001,6540006000.997248,8858893.836817326,6531147107.16043,99.86454303198701
6550000001,6550006000.9972515,8865664.10439737,6541140336.892854,99.86464647355974
6560000001,6560006000.997256,8872429.205803785,6551133571.791452,99.8647496785147
6570000001,6570006000.99726,8879189.152844982,6561126811.844415,99.86485264775257
6580000001,6580006000.997265,8885943.957284449,6571120057.039981,99.8649553821693
6590000001,6590006000.997269,8892693.630840994,6581113307.366427,99.86505788265602
6600000001,6600006000.997273,8899438.185188996,6591106562.812084,99.86516015009919
6610000001,6610006000.997276,8906177.631958617,6601099823.365317,99.86526218538054
6620000001,6620006000.997281,8912911.982736057,6611093089.014545,99.86536398937716
6630000001,6630006000.997285,8919641.249063777,6621086359.748221,99.86546556296145
6640000001,6640006000.997289,8926365.442440726,6631079635.554848,99.86556690700128
6650000001,6650006000.997293,8933084.574322578,6641072916.422971,99.86566802235993
6660000001,6660006000.997297,8939798.65612196,6651066202.341175,99.86576890989612
6670000001,6670006000.997301,8946507.69920867,6661059493.298093,99.8658695704641
6680000001,6680006000.997306,8953211.714909907,6671052789.282396,99.86597000491358
6690000001,6690006000.99731,8959910.714510497,6681046090.282799,99.86607021408986
6700000001,6700006000.9973135,8966604.709253108,6691039396.28806,99.86617019883387
6710000001,6710006000.997317,8973293.710338473,6701032707.286979,99.86626995998208
6720000001,6720006000.997321,8979977.728925612,6711026023.268395,99.86636949836662
6730000001,6730006000.997325,8986656.776132045,6721019344.221193,99.86646881481532
6740000001,6740006000.997329,8993330.863034008,6731012670.1342945,99.86656791015166
6750000001,6750006000.997334,9000000.000666667,6741006000.996667,99.86666678519491
6760000001,6760006000.997337,9006664.200024335,6750999336.797313,99.86676544076003
6770000001,6770006000.997341,9013323.47206068,6760992677.52528,99.86686387765782
6780000001,6780006000.997345,9019977.827688934,6770986023.169656,99.86696209669486
6790000001,6790006000.997349,9026627.277782107,6780979373.719566,99.8670600986736
6800000001,6800006000.997354,9033271.833173184,6790972729.164181,99.86715788439234
6810000001,6810006000.997357,9039911.50465534,6800966089.4927025,99.86725545464526
6820000001,6820006000.997361,9046546.30298215,6810959454.694379,99.86735281022247
6830000001,6830006000.997364,9053176.23886777,6820952824.758496,99.86744995191006
6840000001,6840006000.997368,9059801.322987165,6830946199.67438,99.86754688049007
6850000001,6850006000.997372,9066421.565976292,6840939579.431396,99.86764359674055
6860000001,6860006000.997376,9073036.978432305,6850932964.018944,99.86774010143557
6870000001,6870006000.99738,9079647.570913753,6860926353.426467,99.8678363953453
6880000001,6880006000.997384,9086253.353940776,6870919747.643443,99.86793247923586
6890000001,6890006000.997388,9092854.337995304,6880913146.659392,99.86802835386966
6900000001,6900006000.997392,9099450.53352124,6890906550.46387,99.86812402000511
6910000001,6910006000.9973955,9106041.950924672,6900899959.046471,99.86821947839682
6920000001,6920006000.997399,9112628.60057404,6910893372.396825,99.8683147297956
6930000001,6930006000.997402,9119210.49280035,6920886790.5046015,99.86840977494842
6940000001,6940006000.997406,9125787.637897344,6930880213.3595085,99.86850461459852
6950000001,6950006000.99741,9132360.046121703,6940873640.951288,99.86859924948538
6960000001,6960006000.997414,9138927.727693222,6950867073.26972,99.86869368034476
6970000001,6970006000.997417,9145490.692795001,6960860510.304623,99.86878790790874
6980000001,6980006000.997421,9152048.95157363,6970853952.045848,99.86888193290571
6990000001,6990006000.997425,9158602.514139371,6980847398.483286,99.86897575606041
7000000001,7000006000.997429,9165151.390566334,6990840849.606863,99.86906937809397
7010000001,7010006000.997433,9171695.590892667,7000834305.40654,99.86916279972388
7020000001,7020006000.997437,9178235.125120733,7010827765.872315,99.86925602166411
7030000001,7030006000.997439,9184770.003217282,7020821230.994222,99.86934904462508
7040000001,7040006000.997443,9191300.235113638,7030814700.762329,99.86944186931358
7050000001,7050006000.997447,9197825.830705862,7040808175.166741,99.86953449643299
7060000001,7060006000.99745,9204346.799854947,7050801654.197595,99.86962692668314
7070000001,7070006000.997454,9210863.152386969,7060795137.845067,99.86971916076044
7080000001,7080006000.9974575,9217374.898093274,7070788626.099364,99.86981119935781
7090000001,7090006000.997461,9223882.04673065,7080782118.95073,99.8699030431648
7100000001,7100006000.997465,9230384.608021488,7090775616.389443,99.86999469286751
7110000001,7110006000.997468,9236882.591653962,7100769118.405814,99.8700861491487
7120000001,7120006000.997472,9243376.007282188,7110762624.99019,99.87017741268775
7130000001,7130006000.997476,9249864.8645264,7120756136.132949,99.8702684841607
7140000001,7140006000.997479,9256349.172973111,7130749651.824507,99.87035936424031
7150000001,7150006000.997482,9262828.942175278,7140743172.055307,99.870450053596
7160000001,7160006000.997486,9269304.181652471,7150736696.815834,99.87054055289394
7170000001,7170006000.997489,9275774.90089103,7160730226.096598,99.87063086279704
7180000001,7180006000.997493,9282241.10934423,7170723759.888148,99.87072098396499
7190000001,7190006000.997497,9288702.816432443,7180717298.181065,99.87081091705427
7200000001,7200006000.9975,9295160.031543298,7190710840.965957,99.87090066271811
7210000001,7210006000.997503,9301612.764031837,7200704388.233472,99.87099022160669
7220000001,7220006000.997507,9308061.023220679,7210697939.974286,99.87107959436689
7230000001,7230006000.997511,9314504.81840017,7220691496.179111,99.87116878164257
7240000001,7240006000.997514,9320944.158828547,7230685056.838685,99.87125778407443
7250000001,7250006000.997517,9327379.053732082,7240678621.943785,99.87134660230006
7260000001,7260006000.99752,9333809.512305252,7250672191.485215,99.87143523695403
7270000001,7270006000.997524,9340235.543710876,7260665765.453814,99.8715236886678
7280000001,7280006000.997527,9346657.15708028,7270659343.840446,99.87161195806982
7290000001,7290006000.997531,9353074.361513438,7280652926.636018,99.87170004578552
7300000001,7300006000.997534,9359487.166079134,7290646513.831454,99.8717879524373
7310000001,7310006000.997538,9365895.579815099,7300640105.417723,99.87187567864463
7320000001,7320006000.997541,9372299.611728169,7310633701.385814,99.87196322502399
7330000001,7330006000.997544,9378699.27079443,7320627301.726749,99.8720505921889
7340000001,7340006000.997548,9385094.565959364,7330620906.431589,99.87213778075
7350000001,7350006000.997551,9391485.506137993,7340614515.491413,99.87222479131496
7360000001,7360006000.997554,9397872.100215027,7350608128.897339,99.8723116244886
7370000001,7370006000.997558,9404254.357045008,7360601746.640512,99.87239828087287
7380000001,7380006000.9975605,9410632.28545245,7370595368.712108,99.87248476106684
7390000001,7390006000.997564,9417005.894231988,7380588995.1033325,99.87257106566678
7400000001,7400006000.997567,9423375.192148512,7390582625.805419,99.87265719526609
7410000001,7410006000.997571,9429740.187937312,7400576260.809633,99.87274315045536
